	0.000000	0.000000	0.037908
	2.000000	0.000000	-0.018373
	4.000000	0.000000	-0.004887
	6.000000	0.000000	-0.023864
	8.000000	0.000000	-0.033227
	10.000000	0.000000	0.033838
	12.000000	0.000000	-0.007246
	14.000000	0.000000	-0.012016
	16.000000	0.000000	0.021842
	18.000000	0.000000	0.062373
	20.000000	0.000000	-0.020137
	22.000000	0.000000	-0.015664
	24.000000	1.000000	0.006218
	26.000000	1.000000	0.042815
	28.000000	1.000000	-0.039645
	30.000000	1.000000	-0.052155
	32.000000	1.000000	-0.000210
	34.000000	1.000000	0.002626
	36.000000	0.000000	0.045872
	38.000000	0.000000	0.067373
	40.000000	1.000000	0.185067
	42.000000	1.000000	0.250609
	44.000000	1.000000	0.292945
	46.000000	0.000000	0.382575
	48.000000	0.000000	0.417095
	50.000000	0.000000	0.440135
	52.000000	0.000000	0.505311
	54.000000	0.000000	0.605517
	56.000000	1.000000	0.618711
	58.000000	1.000000	0.702604
	60.000000	0.000000	0.743198
	62.000000	0.000000	0.808887
	64.000000	1.000000	0.821677
	66.000000	1.000000	0.839433
	68.000000	1.000000	0.873391
	70.000000	0.000000	0.849150
	72.000000	0.000000	0.906140
	74.000000	0.000000	0.864680
	76.000000	0.000000	0.979400
	78.000000	1.000000	1.045275
	80.000000	1.000000	1.041830
	82.000000	1.000000	1.089418
	84.000000	0.000000	1.119760
	86.000000	0.000000	1.125061
	88.000000	1.000000	1.098789
	90.000000	0.000000	1.145056
	92.000000	1.000000	1.161402
	94.000000	1.000000	1.226566
	96.000000	0.000000	1.251836
	98.000000	0.000000	1.260862
	100.000000	1.000000	1.243584
	102.000000	1.000000	1.315411
	104.000000	1.000000	1.308459
	106.000000	1.000000	1.406634
	108.000000	0.000000	1.328640
	110.000000	1.000000	1.326798
	112.000000	1.000000	1.380402
	114.000000	1.000000	1.448781
	116.000000	1.000000	1.519378
	118.000000	0.000000	1.532734
	120.000000	0.000000	1.559725
	122.000000	0.000000	1.579218
	124.000000	0.000000	1.672239
	126.000000	1.000000	1.721707
	128.000000	1.000000	1.710008
	130.000000	1.000000	1.752430
	132.000000	1.000000	1.788477
	134.000000	1.000000	1.789157
	136.000000	1.000000	1.763923
	138.000000	0.000000	1.794424
	140.000000	1.000000	1.799375
	142.000000	1.000000	1.858760
	144.000000	1.000000	1.905893
	146.000000	1.000000	1.907692
	148.000000	0.000000	1.944565
	150.000000	0.000000	1.943516
	152.000000	1.000000	2.062500
	154.000000	0.000000	2.049604
	156.000000	1.000000	2.067987
	158.000000	1.000000	2.113368
	160.000000	1.000000	2.126095
	162.000000	1.000000	2.186512
	164.000000	0.000000	2.138634
	166.000000	1.000000	2.165626
	168.000000	1.000000	2.195047
	170.000000	1.000000	2.211758
	172.000000	1.000000	2.210732
	174.000000	0.000000	2.287478
	176.000000	1.000000	2.264511
	178.000000	0.000000	2.339105
	180.000000	0.000000	2.349616
	182.000000	1.000000	2.348689
	184.000000	1.000000	2.372409
	186.000000	1.000000	2.407947
	188.000000	0.000000	2.376988
	190.000000	1.000000	2.363091
	192.000000	0.000000	2.397096
	194.000000	0.000000	2.428323
	196.000000	1.000000	2.462515
	198.000000	0.000000	2.414170
	200.000000	1.000000	2.451469
	202.000000	1.000000	2.430281
	204.000000	0.000000	2.425906
	206.000000	0.000000	2.409629
	208.000000	0.000000	2.369223
	210.000000	0.000000	2.381963
	212.000000	0.000000	2.367687
	214.000000	1.000000	2.388104
	216.000000	0.000000	2.368065
	218.000000	1.000000	2.330879
	220.000000	0.000000	2.258642
	222.000000	0.000000	2.253811
	224.000000	1.000000	2.236344
	226.000000	1.000000	2.226940
	228.000000	1.000000	2.171190
	230.000000	1.000000	2.160501
	232.000000	1.000000	2.074517
	234.000000	0.000000	2.121523
	236.000000	1.000000	2.102624
	238.000000	1.000000	2.092159
	240.000000	0.000000	2.136938
	242.000000	0.000000	2.115311
	244.000000	1.000000	2.168247
	246.000000	1.000000	2.176356
	248.000000	1.000000	2.206671
	250.000000	0.000000	2.199974
	252.000000	0.000000	2.217118
	254.000000	0.000000	2.219863
	256.000000	1.000000	2.183279
	258.000000	1.000000	2.171428
	260.000000	1.000000	2.259570
	262.000000	1.000000	2.199601
	264.000000	0.000000	2.238775
	266.000000	0.000000	2.167695
	268.000000	0.000000	2.135362
	270.000000	0.000000	2.202789
	272.000000	0.000000	2.267330
	274.000000	1.000000	2.263577
	276.000000	0.000000	2.231853
	278.000000	1.000000	2.174733
	280.000000	1.000000	2.174963
	282.000000	1.000000	2.218450
	284.000000	1.000000	2.186174
	286.000000	1.000000	2.140192
	288.000000	1.000000	2.137560
	290.000000	1.000000	2.075783
	292.000000	0.000000	2.030193
	294.000000	1.000000	2.154985
	296.000000	0.000000	2.171513
	298.000000	0.000000	2.213116
	300.000000	0.000000	2.219152
	302.000000	1.000000	2.243401
	304.000000	0.000000	2.220346
	306.000000	1.000000	2.245109
	308.000000	1.000000	2.310145
	310.000000	0.000000	2.224861
	312.000000	1.000000	2.256895
	314.000000	1.000000	2.211894
	316.000000	0.000000	2.180305
	318.000000	0.000000	2.235155
	320.000000	0.000000	2.224246
	322.000000	0.000000	2.290217
	324.000000	0.000000	2.248303
	326.000000	1.000000	2.231911
	328.000000	1.000000	2.253800
	330.000000	0.000000	2.187800
	332.000000	0.000000	2.207108
	334.000000	0.000000	2.209762
	336.000000	1.000000	2.072811
	338.000000	1.000000	2.135314
	340.000000	0.000000	2.068600
	342.000000	0.000000	2.130170
	344.000000	0.000000	2.062928
	346.000000	1.000000	2.072783
	348.000000	1.000000	2.002022
	350.000000	0.000000	2.017056
	352.000000	1.000000	1.994660
	354.000000	0.000000	2.001787
	356.000000	1.000000	1.954582
	358.000000	1.000000	1.983911
	360.000000	0.000000	1.937469
	362.000000	1.000000	1.917821
	364.000000	1.000000	1.949179
	366.000000	1.000000	1.885271
	368.000000	0.000000	1.998562
	370.000000	0.000000	1.954883
	372.000000	1.000000	1.972913
	374.000000	0.000000	1.980416
	376.000000	1.000000	2.001916
	378.000000	0.000000	1.996609
	380.000000	0.000000	2.067691
	382.000000	1.000000	2.011469
	384.000000	1.000000	2.062644
	386.000000	1.000000	2.108948
	388.000000	1.000000	1.994130
	390.000000	0.000000	2.017628
	392.000000	0.000000	2.025750
	394.000000	1.000000	2.047037
	396.000000	1.000000	2.014113
	398.000000	0.000000	2.030600
	400.000000	0.000000	2.085197
	402.000000	0.000000	2.084951
	404.000000	1.000000	2.063662
	406.000000	0.000000	2.100456
	408.000000	0.000000	2.182464
	410.000000	0.000000	2.084032
	412.000000	1.000000	2.041829
	414.000000	1.000000	2.075409
	416.000000	1.000000	2.066658
	418.000000	1.000000	1.987218
	420.000000	1.000000	2.020587
	422.000000	1.000000	2.055493
	424.000000	0.000000	1.943514
	426.000000	1.000000	2.000590
	428.000000	0.000000	1.984988
	430.000000	1.000000	2.082195
	432.000000	1.000000	2.094778
	434.000000	0.000000	2.124918
	436.000000	0.000000	2.025619
	438.000000	1.000000	2.147310
	440.000000	1.000000	2.130536
	442.000000	1.000000	2.142533
	444.000000	0.000000	2.163457
	446.000000	1.000000	2.136586
	448.000000	1.000000	2.135430
	450.000000	1.000000	2.172008
	452.000000	1.000000	2.204189
	454.000000	1.000000	2.211594
	456.000000	1.000000	2.248893
	458.000000	1.000000	2.236180
	460.000000	1.000000	2.179376
	462.000000	1.000000	2.278355
	464.000000	1.000000	2.299692
	466.000000	0.000000	2.380387
	468.000000	0.000000	2.393892
	470.000000	1.000000	2.499101
	472.000000	1.000000	2.462922
	474.000000	1.000000	2.539528
	476.000000	1.000000	2.545870
	478.000000	0.000000	2.524483
	480.000000	0.000000	2.546224
	482.000000	0.000000	2.563412
	484.000000	0.000000	2.607531
	486.000000	1.000000	2.671211
	488.000000	0.000000	2.704357
	490.000000	0.000000	2.558259
	492.000000	1.000000	2.636334
	494.000000	1.000000	2.599424
	496.000000	1.000000	2.586792
	498.000000	0.000000	2.544495
	500.000000	0.000000	2.475557
	502.000000	0.000000	2.482182
	504.000000	0.000000	2.470613
	506.000000	0.000000	2.403553
	508.000000	0.000000	2.443165
	510.000000	1.000000	2.504369
	512.000000	0.000000	2.393790
	514.000000	0.000000	2.371075
	516.000000	1.000000	2.300511
	518.000000	1.000000	2.289605
	520.000000	0.000000	2.262104
	522.000000	0.000000	2.172828
	524.000000	1.000000	2.108340
	526.000000	0.000000	2.164670
	528.000000	0.000000	2.087152
	530.000000	0.000000	2.048410
	532.000000	1.000000	2.120027
	534.000000	1.000000	2.095807
	536.000000	0.000000	2.065481
	538.000000	0.000000	2.070085
	540.000000	0.000000	2.031880
	542.000000	0.000000	2.004156
	544.000000	0.000000	1.963917
	546.000000	1.000000	1.921182
	548.000000	1.000000	1.972831
	550.000000	0.000000	1.852157
	552.000000	1.000000	1.882395
	554.000000	0.000000	1.840470
	556.000000	1.000000	1.814970
	558.000000	1.000000	1.827739
	560.000000	0.000000	1.770604
	562.000000	0.000000	1.799724
	564.000000	1.000000	1.795622
	566.000000	1.000000	1.857300
	568.000000	0.000000	1.764858
	570.000000	0.000000	1.836362
	572.000000	1.000000	1.761865
	574.000000	1.000000	1.810078
	576.000000	1.000000	1.793470
	578.000000	1.000000	1.780391
	580.000000	0.000000	1.838371
	582.000000	1.000000	1.884175
	584.000000	0.000000	1.787208
	586.000000	1.000000	1.924264
	588.000000	1.000000	1.853843
	590.000000	0.000000	1.923521
	592.000000	0.000000	1.898620
	594.000000	0.000000	1.951751
	596.000000	1.000000	1.962032
	598.000000	1.000000	1.953655
	600.000000	0.000000	2.029687
	602.000000	1.000000	2.007391
	604.000000	1.000000	2.001503
	606.000000	0.000000	2.014646
	608.000000	1.000000	2.029127
	610.000000	0.000000	2.019570
	612.000000	1.000000	1.951215
	614.000000	1.000000	1.960839
	616.000000	0.000000	2.010363
	618.000000	1.000000	2.084872
	620.000000	1.000000	2.036851
	622.000000	0.000000	2.057828
	624.000000	0.000000	2.103727
	626.000000	0.000000	2.137310
	628.000000	1.000000	2.053594
	630.000000	0.000000	2.090564
	632.000000	1.000000	2.126930
	634.000000	1.000000	2.144956
	636.000000	0.000000	2.090214
	638.000000	0.000000	2.053175
	640.000000	1.000000	2.084116
	642.000000	1.000000	2.108610
	644.000000	0.000000	2.107691
	646.000000	0.000000	2.100163
	648.000000	0.000000	2.094473
	650.000000	1.000000	2.044523
	652.000000	1.000000	2.038136
	654.000000	1.000000	2.072269
	656.000000	0.000000	2.063943
	658.000000	1.000000	2.027033
	660.000000	1.000000	2.092740
	662.000000	1.000000	1.963960
	664.000000	0.000000	2.102301
	666.000000	0.000000	2.029665
	668.000000	0.000000	2.018428
	670.000000	1.000000	2.064897
	672.000000	1.000000	2.100235
	674.000000	1.000000	2.122536
	676.000000	0.000000	2.122703
	678.000000	1.000000	2.124770
	680.000000	0.000000	2.093149
	682.000000	0.000000	2.135023
	684.000000	0.000000	2.070799
	686.000000	0.000000	2.119506
	688.000000	0.000000	2.158623
	690.000000	1.000000	2.110631
	692.000000	0.000000	2.144121
	694.000000	0.000000	2.164652
	696.000000	1.000000	2.071900
	698.000000	0.000000	2.123132
	700.000000	0.000000	2.042121
	702.000000	1.000000	2.030572
	704.000000	1.000000	1.919788
	706.000000	0.000000	1.929520
	708.000000	0.000000	1.981713
	710.000000	1.000000	1.891533
	712.000000	1.000000	1.960265
	714.000000	1.000000	1.926575
	716.000000	0.000000	1.863136
	718.000000	1.000000	1.852416
	720.000000	1.000000	1.887819
	722.000000	0.000000	1.835304
	724.000000	1.000000	1.928083
	726.000000	1.000000	1.856818
	728.000000	1.000000	1.911350
	730.000000	1.000000	1.883280
	732.000000	1.000000	1.950517
	734.000000	0.000000	1.900847
	736.000000	1.000000	1.977372
	738.000000	1.000000	1.971287
	740.000000	0.000000	1.990875
	742.000000	1.000000	2.098075
	744.000000	0.000000	2.109417
	746.000000	1.000000	2.102372
	748.000000	1.000000	2.127305
	750.000000	0.000000	2.175345
	752.000000	0.000000	2.207527
	754.000000	1.000000	2.218131
	756.000000	0.000000	2.226900
	758.000000	0.000000	2.307507
	760.000000	0.000000	2.290680
	762.000000	1.000000	2.257222
	764.000000	1.000000	2.263742
	766.000000	1.000000	2.296023
	768.000000	0.000000	2.241144
	770.000000	0.000000	2.234683
	772.000000	0.000000	2.160895
	774.000000	0.000000	2.208131
	776.000000	1.000000	2.195952
	778.000000	0.000000	2.250207
	780.000000	0.000000	2.211094
	782.000000	0.000000	2.122657
	784.000000	0.000000	2.104446
	786.000000	1.000000	2.141442
	788.000000	0.000000	2.107417
	790.000000	0.000000	2.108308
	792.000000	0.000000	2.035925
	794.000000	1.000000	1.979404
	796.000000	1.000000	2.037543
	798.000000	1.000000	1.999123
	800.000000	0.000000	1.916830
	802.000000	0.000000	1.861190
	804.000000	1.000000	1.805703
	806.000000	0.000000	1.870857
	808.000000	1.000000	1.823106
	810.000000	0.000000	1.870492
	812.000000	0.000000	1.785744
	814.000000	0.000000	1.800382
	816.000000	1.000000	1.807894
	818.000000	1.000000	1.844196
	820.000000	1.000000	1.786235
	822.000000	0.000000	1.799086
	824.000000	0.000000	1.798747
	826.000000	0.000000	1.796778
	828.000000	1.000000	1.770646
	830.000000	1.000000	1.814232
	832.000000	0.000000	1.786920
	834.000000	0.000000	1.799776
	836.000000	0.000000	1.797261
	838.000000	0.000000	1.823450
	840.000000	0.000000	1.771054
	842.000000	0.000000	1.784552
	844.000000	1.000000	1.826596
	846.000000	0.000000	1.820578
	848.000000	1.000000	1.765574
	850.000000	0.000000	1.694384
	852.000000	1.000000	1.666600
	854.000000	0.000000	1.725788
	856.000000	0.000000	1.671787
	858.000000	1.000000	1.629945
	860.000000	1.000000	1.650614
	862.000000	1.000000	1.646190
	864.000000	1.000000	1.673893
	866.000000	0.000000	1.612293
	868.000000	1.000000	1.624413
	870.000000	1.000000	1.624411
	872.000000	1.000000	1.716714
	874.000000	0.000000	1.702238
	876.000000	0.000000	1.687372
	878.000000	0.000000	1.681550
	880.000000	0.000000	1.757191
	882.000000	0.000000	1.790799
	884.000000	1.000000	1.801661
	886.000000	0.000000	1.801766
	888.000000	1.000000	1.822899
	890.000000	0.000000	1.784164
	892.000000	1.000000	1.768867
	894.000000	1.000000	1.821079
	896.000000	1.000000	1.802785
